UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
67276122,Ansu Fati,30,66 kg,178 cm,,Hip injury,ESP,English Premier League,Man City,"€40,764,000 p/a",-,30/6/2035,"M (L), AM (RLC), ST (C)","M (L), AM (C)",30,"2,567",86%,0.28,0.17,2.98,1.23,0.53,20%,0.67,19%,3.5,1.05,0.39,0.88,0.26,0,4.9,2.63,88%,0.49,0,0,5.08,19%,0.98,0.35,6.1,14.23,10.69,3.58,13.4km,3.47,13.53,-,-,-,-,-,-,-
2002123057,Daouda Buisson,24,77 kg,184 cm,,-,FRA,Ligue 1 Uber Eats,OGC Nice,"€654,000 p/a",€2.1M,30/6/2035,"AM (RC), ST (C)",AM (RC),4,297,85%,-,0.09,0.91,0.91,0.3,0%,0,75%,1.92,1.21,0.91,0,0.33,0,0.3,1.82,86%,0,0,0,7.88,19%,1.52,0.3,4.85,10,6.36,1.21,12.5km,1.21,8.48,-,-,-,-,-,-,-
12088462,Dorgéles Néné,30,71 kg,174 cm,,Tight calf,MLI,Serie A,Cagliari,"€922,000 p/a",-,30/6/2035,"AM (RL), ST (C)",AM (L),1,419,86%,0.64,0.25,1.29,2.15,1.29,17%,0.21,-,-0.84,0.21,-,0,0.18,0,1.17,1.07,45%,0.21,0,0,5.58,19%,1.07,0.43,4.08,10.53,5.16,1.93,14.4km,2.15,9.45,-,-,-,-,-,-,-
2002119971,Rafael Guimente,24,73 kg,180 cm,,-,BRA,English Premier League,Aston Villa,"€5,788,000 p/a",-,30/6/2037,"AM (LC), ST (C)",AM (C),11,"1,300",82%,0.14,0.26,1.94,1.18,0.42,8%,0.21,30%,2.46,1.04,0.42,0.42,0.25,0,3.7,1.66,86%,0.83,0.07,0,8.31,19%,1.59,0.42,6.3,10.87,11.01,3.05,13.6km,2.7,9.42,-,-,-,-,-,-,-
2002145275,Lanre Michael,21,72 kg,179 cm,,-,ESP,LaLiga EA SPORTS,Cádiz,"€633,000 p/a",-,30/6/2035,"AM (RC), ST (C)",AM (RC),25,"1,957",85%,0.14,0.17,2.02,0.92,0.41,16%,0.23,20%,0.96,0.83,0.37,1.01,0.32,0,3.68,1.33,67%,0.32,0.14,0.05,8.42,19%,1.61,0.23,5.01,10.99,8.55,1.93,13.6km,2.12,9.7,-,-,-,-,-,-,-
2002073684,Abdel Rahman Ahmed,24,73 kg,177 cm,,-,BEL,Bundesliga,Union Berlin,"€1,454,000 p/a",-,30/6/2036,"AM (RL), ST (C)",AM (RL),1,229,87%,-,0.11,1.18,1.18,-,19%,0.79,67%,1.37,0.79,0.79,0,0.25,0,0.28,1.57,100%,1.18,0,0.39,8.25,19%,1.57,-,5.11,14.54,9.04,3.93,14.5km,2.36,11.79,-,-,-,-,-,-,-
12091290,Bénie Traoré,30,64 kg,172 cm,,Tight hamstring,CIV,English Premier League,Cardiff,"€9,051,000 p/a",€21M,30/6/2035,"AM (RL), ST (C)",AM (L),4,704,89%,0.13,0.14,0.64,0.89,0.38,10%,0.13,24%,1.09,1.53,0.64,1.15,0.5,0,1.11,2.3,82%,0.64,0,0,8.05,19%,1.53,0.26,7.29,8.05,8.31,1.28,14.1km,1.92,9.84,-,-,-,-,-,-,-
91170086,Jonathan Burkardt,32,76 kg,181 cm,,-,GER,Bundesliga,Gladbach,"€3,223,000 p/a",-,30/6/2033,"AM (RLC), ST (C)",AM (RLC),22,"1,806",87%,0.05,0.04,0.45,0.25,0.15,0%,0,12%,-0.49,0.6,0.15,0.35,0.17,0,0.75,0.9,69%,0.1,0.05,0.1,12.86,19%,2.44,0.15,3.79,5.88,7.67,1.1,12.4km,1.74,7.33,-,-,-,-,-,-,-
49040822,Kévin Denkey,32,81 kg,181 cm,,-,TOG,Eredivisie,FC Utrecht,"€911,000 p/a",€325K,30/6/2033,"AM (C), ST (C)",AM (C),6,986,89%,0.46,0.14,1.46,1.1,0.64,18%,0.18,6%,-0.92,0.64,0.09,1.37,0.18,0,1.58,1.64,64%,0.64,0.09,0,3.38,19%,0.64,-,4.66,7.85,5.48,0.91,13.1km,1.83,10.68,-,-,-,-,-,-,-
2000254418,Robin Mirisola,26,73 kg,178 cm,,-,BEL,Jupiler Pro League,Genk,"€952,000 p/a",-,30/6/2035,ST (C),-,12,"1,214",63%,0.3,0.03,0.07,0.07,-,0%,0,11%,-1.73,1.48,0.3,0,0.42,0,0.37,0.89,63%,0,0,0,1.19,19%,0.22,-,0.37,1.26,0.96,0.07,1.4km,0.37,0.96,-,-,-,-,-,-,-
2002074825,Julien Bellet,24,74 kg,180 cm,,-,FRA,English Premier League,Leicester,"€7,810,000 p/a",-,30/6/2037,"AM (RLC), ST (C)",AM (RLC),32,"2,379",82%,0.15,0.08,1.02,0.61,0.3,18%,0.19,23%,2.55,0.95,0.42,0.91,0.32,0,2.19,2.08,71%,0.49,0,0.04,10.29,19%,1.93,0.38,5.07,8.97,8.74,1.13,13.4km,3.56,13.73,-,-,-,-,-,-,-
2000105651,Skye Vink,26,71 kg,176 cm,,Tight thigh,NED,Eredivisie,Ajax,"€1,981,000 p/a",-,30/6/2034,"AM (L), ST (C)",AM (L),21,"2,176",91%,0.08,0.15,1.7,1.24,0.54,15%,0.17,20%,0.9,1.16,0.41,0.58,0.38,0,3.6,1.03,76%,0.25,0.04,0,4.67,19%,0.87,0.12,3.23,6.58,4.96,1.61,12.3km,2.03,8.02,-,-,-,-,-,-,-
2002154206,Leandro Brucia,21,79 kg,188 cm,,-,ITA,Serie A,Lazio,"€1,016,000 p/a",-,30/6/2037,"AM (C), ST (C)",AM (C),4,365,89%,-,0.09,0,0.74,0.25,33%,0.25,14%,-0.62,0.74,0.25,0.49,0.4,0,0.35,0.49,100%,0,0,0,6.66,19%,1.23,-,1.48,2.47,2.71,0.74,11.6km,0.74,4.19,-,-,-,-,-,-,-
18116093,Abdoul Karim Camara,29,72 kg,179 cm,,Tight thigh,BEL,Ligue 1 Uber Eats,FC Nantes,"€1,981,000 p/a",-,30/6/2035,"AM (RL), ST (C)",AM (RL),2,627,89%,0.14,0.06,1.15,0.72,-,19%,0.29,6%,-1.23,0.86,0.14,1.72,0.32,1,0.44,2.3,76%,0.14,0.14,0,3.88,19%,0.72,-,5.31,10.19,6.6,1.58,13.6km,2.73,12.63,-,-,-,-,-,-,-
2002127306,Ezequiel Bordón,23,73 kg,177 cm,,-,ARG,LaLiga EA SPORTS,Valencia,"€4,607,000 p/a",-,30/6/2038,"M/AM (R), ST (C)",M (R),25,"2,072",88%,0.52,0.47,4.34,2.39,1.13,18%,1.13,17%,0.48,0.61,0.17,0.56,0.15,0,10.75,2.17,78%,0.69,0,0,2.82,18%,0.52,0.13,5.73,17.85,11.9,4.47,13.5km,3.74,14.99,-,-,-,-,-,-,-
2000300233,Paco Esteban,27,73 kg,181 cm,,Tight hamstring,ESP,LaLiga EA SPORTS,Real Racing Club,"€1,539,000 p/a",-,30/6/2036,"AM (RLC), ST (C)",AM (RLC),35,"2,909",87%,0.03,0.02,0.37,0.43,0.06,14%,0.15,14%,-0.81,0.53,0.22,0.71,0.24,0,0.73,1.27,69%,0.53,0,0.03,12.78,18%,2.35,0.15,5.04,7.8,5.1,1.64,12.7km,1.92,8.57,-,-,-,-,-,-,-
2002103018,Gaël Caron,24,64 kg,166 cm,,-,FRA,Ligue 1 Uber Eats,RC Lens,"€452,000 p/a",-,30/6/2037,"M/AM (R), ST (C)",M (R),4,259,86%,-,0.27,3.82,1.39,0.69,25%,2.08,50%,1.28,0.69,0.69,0.35,0.25,0,0.78,3.47,91%,0.69,0,0,3.82,18%,0.69,-,6.25,14.59,12.51,3.13,13.7km,2.08,15.64,-,-,-,-,-,-,-
2000264997,Matheus Reis,26,75 kg,180 cm,,-,MEX,Bundesliga,VfB Stuttgart,"€3,244,000 p/a",-,30/6/2037,"AM (RL), ST (C)",AM (R),8,804,84%,0.11,0.18,3.47,1.23,0.45,12%,0.45,7%,-0.58,0.45,0.11,1.01,0.18,0,1.58,2.8,86%,0.67,0,0,3.69,18%,0.67,0.11,6.94,16.23,11.19,3.47,13.4km,3.58,12.99,-,-,-,-,-,-,-
12093353,Karim Konaté,29,68 kg,179 cm,,-,CIV,Liga Portugal Bwin,FC Porto,"€6,103,000 p/a",-,30/6/2035,ST (C),-,38,"2,909",87%,0.06,0.09,0.43,0.65,0.34,40%,0.19,21%,-1.73,0.96,0.4,0.43,0.46,0,3.06,1.18,78%,0.28,0.03,0,3.28,18%,0.59,0.06,3.43,4.8,4.46,0.96,12.2km,1.55,7.15,-,-,-,-,-,-,-
37084822,Myron van Brederode,29,71 kg,174 cm,,-,NED,Bundesliga,Leverkusen,"€7,532,000 p/a",-,30/6/2034,"AM (RLC), ST (C)",AM (C),11,971,85%,0.19,0.16,2.6,0.74,0.37,13%,0.37,13%,-0.88,0.83,0.19,0.28,0.19,0,1.77,3.24,85%,0.56,0.09,0,2.6,18%,0.46,0.09,5.65,16.96,13.25,3.43,13.4km,3.61,14.18,-,-,-,-,-,-,-
2002133582,Vitorino Varejão,22,75 kg,184 cm,,Tight hamstring,POR,Liga Portugal Bwin,S.C. Braga,"€207,000 p/a",-,30/6/2036,ST (C),-,9,960,88%,-,0.04,0.56,0.75,0.09,0%,0,31%,2.79,1.22,0.75,0.38,0.49,0,0.46,0.56,75%,0.38,0,0,10.5,18%,1.88,0.09,3.66,5.25,4.31,1.22,12.4km,1.69,5.34,-,-,-,-,-,-,-
2000095783,Vitor Roque,28,77 kg,172 cm,,-,BRA,English Premier League,Liverpool,"€35,695,000 p/a",-,30/6/2036,"AM (RL), ST (C)",AM (RL),39,"3,178",87%,0.06,0.13,1.61,0.68,0.31,14%,0.28,30%,0.17,0.93,0.45,0.4,0.38,0,4.52,1.3,68%,0.34,0,0,4.3,18%,0.76,0.14,4.22,10.68,7.53,2.32,12.5km,2.61,8.33,-,-,-,-,-,-,-
2002146004,Álex Cazorla,21,72 kg,178 cm,,-,ESP,English Premier League,Arsenal,"€3,627,000 p/a",-,30/6/2037,"AM (LC), ST (C)",AM (LC),7,479,83%,0.19,0.09,0.19,0.56,0.19,0%,0,21%,-0.03,1.32,0.56,1.32,0.57,0,0.48,0.75,67%,0.38,0,0,3.19,18%,0.56,0.19,3.57,5.26,4.32,0.75,12.3km,1.69,7.14,-,-,-,-,-,-,-
2000274078,Leonan,27,71 kg,179 cm,,-,BRA,LaLiga EA SPORTS,Almería,"€360,000 p/a",-,30/6/2035,"AM (R), ST (C)",-,1,461,86%,0.2,0.12,1.37,0.78,0.59,22%,0.2,11%,-0.35,0.39,0.2,0.39,0.26,1,0.64,1.76,100%,0,0,0,6.64,18%,1.17,0.2,4.49,10.54,5.86,2.15,13.6km,3.71,11.32,-,-,-,-,-,-,-
78102085,Anderson Duarte,29,64 kg,175 cm,,-,URU,Bundesliga,1. FC Köln,"€6,162,000 p/a",-,30/6/2035,"AM (RLC), ST (C)",AM (C),29,"2,316",82%,0.23,0.22,2.6,1.63,0.47,18%,0.74,8%,-0.24,0.97,0.19,1.75,0.2,0,5.62,3.15,83%,0.51,0,0,4.66,18%,0.82,0.27,6.8,15.51,14.3,2.41,13.9km,3.96,16.17,-,-,-,-,-,-,-
14236223,Santiago Castro,28,82 kg,179 cm,,-,ARG,Serie A,Cremonese,"€2,325,000 p/a",-,30/6/2035,"AM (RL), ST (C)",AM (RL),37,"3,088",90%,-,0.06,0.67,0.47,0.2,16%,0.09,19%,-1.84,0.47,0.17,0.09,0.16,0,1.98,1.92,78%,0.5,0,0,6.06,17%,1.05,0.06,3.82,7.4,4.75,1.87,12.6km,2.04,10.35,-,-,-,-,-,-,-
2000023159,Juan Gauto,28,67 kg,172 cm,,-,ARG,Ligue 1 Uber Eats,Bordeaux,"€2,329,000 p/a",-,30/6/2035,"M (R), AM (RL), ST (C)",M (R),35,"2,873",87%,0.22,0.14,3.29,0.78,0.31,17%,0.44,9%,-1.35,0.16,0.03,0.09,0.07,1,4.56,2.6,75%,0.63,0.03,0,2.54,17%,0.44,0.19,6.08,13.75,10.78,3.92,13.4km,3.76,14.5,-,-,-,-,-,-,-
2002144411,Bruno Pereira,21,71 kg,177 cm,,-,POR,Liga Portugal Bwin,Vitória,"€482,000 p/a",-,30/6/2036,"AM (RL), ST (C)",AM (R),12,"1,160",86%,0.16,0.22,2.72,1.4,0.78,18%,0.78,12%,-0.17,0.62,0.16,0.54,0.17,0,2.78,2.41,82%,1.01,0,0,3.65,17%,0.62,0.16,6.21,13.34,10.47,4.66,13.0km,3.18,11.25,-,-,-,-,-,-,-
2000105851,Bautista Farías,29,76 kg,183 cm,,-,COL,Eredivisie,N.E.C. Nijmegen,"€294,000 p/a",-,30/6/2034,ST (C),-,33,"2,544",89%,-,0.04,0.92,0.21,0.11,0%,0,29%,-0.04,0.53,0.35,0.46,0.19,0,1,0.92,81%,0.42,0,0,5.2,17%,0.88,0.07,3.04,6.12,4.03,0.88,12.2km,1.49,7.29,-,-,-,-,-,-,-
93087462,Pontus Almqvist,33,67 kg,187 cm,,-,SWE,Serie A,Fiorentina,"€1,865,000 p/a",€775K,30/6/2034,"AM (RLC), ST (C)",AM (C),11,"1,053",85%,-,0.05,1.54,0.51,0.09,14%,0.09,10%,-0.21,0.34,0.09,0.26,0.1,1,0.53,1.45,74%,1.11,0,0,7.61,17%,1.28,0.09,3.59,10.26,5.98,1.28,13.1km,2.39,10.94,-,-,-,-,-,-,-
2002143835,Jesús Alberto Romero,21,72 kg,177 cm,,-,MEX,Ligue 1 Uber Eats,Marseille,"€4,077,000 p/a",-,30/6/2037,"AM (R), ST (C)",-,39,"2,920",81%,0.34,0.35,3.21,1.76,0.83,20%,1.36,10%,0.26,0.86,0.18,1.29,0.18,0,11.48,3.76,90%,0.89,0,0,2.93,17%,0.49,0.52,7.12,18.86,15.72,4.87,13.7km,3.95,14.92,-,-,-,-,-,-,-
2002127292,Claudio Ávalos,23,73 kg,178 cm,,-,ARG,English Premier League,Newcastle Utd,"€7,338,000 p/a",-,30/6/2036,"M/AM (R), ST (C)",M/AM (R),23,"2,634",87%,0.14,0.15,1.64,0.99,0.44,23%,0.24,29%,4.01,1.03,0.65,0.51,0.51,0,4.27,1.03,70%,0.34,0.03,0.03,3.45,17%,0.58,0.17,3.21,7.89,6.66,2.53,12.6km,1.78,7.72,-,-,-,-,-,-,-
2000024689,Rodrigo Mendes,24,72 kg,177 cm,,-,POR,Liga Portugal Bwin,Vitória,"€3,731,000 p/a",-,30/6/2036,"AM (RL), ST (C)",AM (R),47,"3,953",88%,0.09,0.11,1.32,1.05,0.43,22%,0.32,17%,-0.85,0.84,0.3,0.57,0.32,0,4.86,1.53,77%,0.36,0,0,3.42,17%,0.57,0.14,4.58,9.2,7.1,3.23,12.6km,2.39,9.86,-,-,-,-,-,-,-
2000116595,Tom Saettel,27,58 kg,169 cm,,-,FRA,Ligue 1 Uber Eats,Clermont,"€2,537,000 p/a",-,30/6/2037,"M (L), AM (RL), ST (C)","M (L), AM (R)",15,"1,423",82%,0.13,0.17,2.28,1.08,0.44,13%,0.51,9%,-0.41,0.44,0.06,0.44,0.09,0,2.69,2.78,90%,0.63,0,0,5.69,17%,0.95,0.25,6.96,12.02,9.87,2.53,13.5km,3.23,12.46,-,-,-,-,-,-,-
2000049529,Marcelo Ortega,22,79 kg,186 cm,,-,ARG,Ligue 1 Uber Eats,RC Lens,"€886,000 p/a",-,31/12/2035,"M (R), AM (RC), ST (C)","M (R), AM (RC)",5,589,85%,-,0.12,1.53,0.92,0.46,38%,0.31,18%,-0.11,0.92,0.31,0.61,0.32,0,0.78,1.99,93%,0.15,0.15,0,5.5,17%,0.92,0.31,3.51,9.02,5.04,0.46,13.3km,1.38,10.39,-,-,-,-,-,-,-
2002101940,Joseph Itodo,22,72 kg,180 cm,,Pulled ankle ligaments,NGA,Jupiler Pro League,Beerschot,"€177,000 p/a",-,30/6/2033,"AM (RC), ST (C)",AM (RC),8,769,80%,0.12,0.04,3.04,1.29,0.12,10%,0.47,21%,1.14,0.7,0.35,0.47,0.22,0,0.38,1.29,85%,1.29,0.12,0,3.51,17%,0.59,0.47,1.87,15.45,11.59,2.11,10.5km,2.22,10.88,-,-,-,-,-,-,-
29162985,Brandon Thomas-Asante,34,78 kg,175 cm,,-,JAM,Liga Portugal Bwin,Santa Clara,"€230,000 p/a",€13.5K,30/6/2034,"AM (RLC), ST (C)",AM (RC),6,421,91%,0.43,0.3,0.86,1.28,0.64,0%,0,50%,0.51,0.43,0.21,0.21,0.1,0,1.39,0.86,80%,0,0,0,2.57,17%,0.43,-,2.78,8.34,3.85,0.64,11.2km,2.35,9.41,-,-,-,-,-,-,-
2002162343,Eric Schirmer,20,68 kg,172 cm,,-,USA,Bundesliga,SC Freiburg,"€983,000 p/a",-,30/6/2037,"AM (R), ST (C)",AM (R),3,478,92%,0.19,0.09,2.45,0.75,0.38,25%,0.19,15%,-0.14,1.32,0.38,0.94,0.4,0,0.49,0.94,100%,0.38,0,0,5.65,17%,0.94,0.19,4.71,7.53,7.91,2.26,13.2km,2.07,9.04,-,-,-,-,-,-,-
18101760,Cyril Ngongé,32,73 kg,179 cm,,-,BEL,LaLiga EA SPORTS,CA Osasuna,"€2,733,000 p/a",-,30/6/2034,"M (R), AM (RLC), ST (C)","M (R), AM (LC)",7,865,83%,0.1,0.19,1.77,1.14,0.52,6%,0.1,6%,-0.92,0.52,0.1,0.83,0.2,0,1.87,0.83,67%,0.42,0,0,8.74,17%,1.46,0.31,4.99,9.68,8.64,1.77,13.3km,1.25,9.68,-,-,-,-,-,-,-
45104608,Takefusa Kubo,31,63 kg,173 cm,,Tight calf,JPN,LaLiga EA SPORTS,Real Sociedad,"€8,660,000 p/a",€12M,30/6/2034,"M/AM (RC), ST (C)","M (RC), AM (R)",1,273,92%,0.33,0.11,2.31,0.66,0.33,36%,0.66,-,-0.56,0.66,-,0.33,0.18,0,0.34,1.98,67%,0.33,0,0,1.98,17%,0.33,-,3.3,8.24,8.24,0.66,12.8km,2.64,13.52,-,-,-,-,-,-,-
2002163305,Alfred Vilarrasa,19,67 kg,173 cm,,-,ESP,LaLiga EA SPORTS,Espanyol,"€680,000 p/a",-,30/6/2036,"AM (LC), ST (C)",AM (LC),5,581,88%,-,0.08,2.17,0.62,0.15,37%,0.31,19%,0.49,1.7,0.46,1.39,0.39,0,0.5,0.93,100%,0,0,0,6.66,16%,1.08,0.15,5.42,9.91,8.36,3.87,13.7km,2.63,8.98,-,-,-,-,-,-,-
2000220941,Endrick,26,77 kg,175 cm,,-,BRA,Serie A,Inter,"€27,466,000 p/a",-,30/6/2036,"AM (RLC), ST (C)",AM (RLC),41,"3,256",88%,0.11,0.15,0.97,0.97,0.44,16%,0.14,26%,5.19,1.35,0.61,0.83,0.46,0,5.26,1.3,68%,0.25,0.03,0,3.57,16%,0.58,0.14,3.93,9.48,6.14,2.1,12.5km,1.99,7.3,-,-,-,-,-,-,-
2002119946,Dudé,24,73 kg,180 cm,,-,BRA,Liga Portugal Bwin,Gil Vicente,"€952,000 p/a",-,31/12/2033,"AM (R), ST (C)",AM (R),24,"1,676",87%,0.05,0.04,0.54,0.43,0.21,13%,0.05,18%,-0.04,0.43,0.16,0.59,0.16,0,0.77,1.4,87%,0.21,0,0,10.26,16%,1.66,0.16,3.92,4.62,8,1.4,12.3km,1.4,7.52,-,-,-,-,-,-,-
2000126677,Romain Perret,28,67 kg,176 cm,,-,FRA,Ligue 1 Uber Eats,FCSM,"€751,000 p/a",-,30/6/2035,"M/AM (C), ST (C)",M (C),34,"2,879",84%,0.09,0.16,2.19,1.19,0.47,14%,0.16,19%,1.52,0.56,0.25,0.63,0.2,0,5,1.47,76%,0.47,0.03,0,5.03,16%,0.81,0.25,6.03,11.13,12.25,1.81,13.8km,3.16,11.91,-,-,-,-,-,-,-
2002146658,Pablo Morán,21,74 kg,180 cm,,-,ARG,English Premier League,Tottenham,"€2,366,000 p/a",-,30/6/2035,"M/AM (R), ST (C)",M/AM (R),8,925,86%,-,0.03,1.07,0.49,0.1,5%,0.1,33%,1.82,1.17,0.58,0.39,0.41,0,0.27,1.56,84%,0.29,0,0,5.45,16%,0.88,0.1,3.21,8.46,8.37,1.17,12.5km,2.04,7.88,-,-,-,-,-,-,-
2002072505,Enric Granell,24,71 kg,178 cm,,-,ESP,LaLiga EA SPORTS,Espanyol,"€2,441,000 p/a",-,30/6/2036,"AM (RLC), ST (C)",AM (RLC),38,"3,120",87%,0.17,0.11,1.36,0.55,0.35,17%,0.09,14%,-1.3,0.66,0.17,0.49,0.21,0,3.78,1.12,71%,0.52,0,0,4.9,16%,0.78,0.14,3.26,10.04,7.99,1.82,12.8km,2.45,9.46,-,-,-,-,-,-,-
2000024674,Renato Pedro,24,69 kg,175 cm,,-,POR,Serie A,Cagliari,"€2,183,000 p/a",-,30/6/2036,"AM (R), ST (C)",AM (R),34,"2,749",88%,0.07,0.11,1.93,0.65,0.36,25%,0.16,29%,3.21,0.56,0.29,0.43,0.19,0,3.27,1.87,69%,0.29,0.13,0,5.57,16%,0.88,0.1,4.49,8.45,6.61,1.38,12.7km,2.32,10.41,-,-,-,-,-,-,-
2002124483,David Toledo,23,72 kg,177 cm,,-,ESP,LaLiga EA SPORTS,Sevilla,"€4,007,000 p/a",-,30/6/2037,"M (L), AM (RLC), ST (C)","M (L), AM (RC)",29,"2,507",85%,0.14,0.08,1.51,0.86,0.36,20%,0.25,18%,0.39,1.01,0.39,1.08,0.38,0,2.21,2.12,73%,0.43,0.04,0,6.79,16%,1.08,0.18,5.21,9.3,7.36,1.47,12.9km,3.12,11.02,-,-,-,-,-,-,-
43500350,Wilfried Gnonto,29,71 kg,170 cm,,-,ITA,LaLiga EA SPORTS,FC Barcelona,"€10,128,000 p/a",-,30/6/2035,"AM (RLC), ST (C)",AM (RL),24,"2,481",85%,0.29,0.25,2.65,1.6,1.05,17%,0.58,19%,1.87,1.12,0.44,0.91,0.37,0,6.92,1.81,83%,0.07,0,0,2.97,16%,0.47,0.04,5.33,12.91,10.96,3.37,13.2km,3.45,12.55,-,-,-,-,-,-,-
14195047,Agustín Curruhinca,33,66 kg,170 cm,,-,ARG,Liga Portugal Bwin,Vizela,"€240,000 p/a",€8.5K,30/6/2034,"M (R), AM (RLC), ST (C)","M (R), AM (LC)",10,966,90%,0.19,0.19,1.96,0.84,0.75,24%,0.37,8%,-0.83,0.56,0.09,0.65,0.17,0,2.02,2.33,81%,0.37,0,0,4.19,16%,0.65,0.09,7.36,12.39,10.62,3.54,13.2km,4.47,14.63,-,-,-,-,-,-,-
2000232649,Unax Del Cura,28,74 kg,182 cm,,-,ESP,Liga Portugal Bwin,Vizela,"€393,000 p/a",-,30/6/2036,"AM (C), ST (C)",AM (C),22,"1,945",87%,0.09,0.03,0.6,0.32,0.09,0%,0,26%,1.51,0.74,0.42,0.28,0.31,0,0.74,0.79,81%,0.28,0,0,9.49,15%,1.43,0.09,3.33,5.41,3.84,1.11,12.0km,1.48,6.39,-,-,-,-,-,-,-
2000034331,Lorenzo,30,74 kg,178 cm,,-,ESP,Eredivisie,SC Cambuur,"€976,000 p/a",-,30/6/2036,"AM (RC), ST (C)",AM (RC),11,"1,012",89%,-,0.11,0.36,0.44,0.27,25%,0.09,7%,-1.47,0.62,0.09,0.53,0.22,0,1.25,0.98,100%,0.62,0,0,7.74,15%,1.16,0.27,1.96,7.38,4.8,1.07,12.1km,1.69,6.4,-,-,-,-,-,-,-
2000048809,Lucas Besozzi,30,74 kg,176 cm,,-,ARG,Liga Portugal Bwin,Boavista,"€664,000 p/a",-,30/6/2034,"M/AM (L), ST (C)",-,33,"2,916",88%,0.12,0.11,0.9,0.74,0.28,17%,0.12,13%,-2.08,0.43,0.15,0.56,0.22,0,3.42,1.67,76%,0.28,0.03,0,2.69,15%,0.4,0.09,3.67,6.08,4.91,0.9,11.5km,1.85,7.5,-,-,-,-,-,-,-
2002136309,Joaquín Storelli,22,67 kg,172 cm,,-,ARG,Liga Portugal Bwin,Belenenses,"€596,000 p/a",-,31/12/2036,"AM (RL), ST (C)",AM (RL),13,"1,124",88%,-,0.09,0.48,0.32,0.16,24%,0.08,31%,1.14,0.56,0.4,0.4,0.31,0,1.18,1.44,72%,0.48,0.08,0,4.32,15%,0.64,0.08,4.4,7.77,3.84,1.28,12.9km,2.64,11.61,-,-,-,-,-,-,-
43296186,Emanuel Vignato,32,68 kg,175 cm,,-,ITA,Eredivisie,FC Twente,"€775,000 p/a",-,30/6/2034,"M (C), AM (RLC), ST (C)",M (C),14,"1,213",89%,-,0.1,1.48,0.52,0.07,27%,0.15,15%,-0.18,0.59,0.22,0.96,0.24,0,1.37,0.96,100%,0.74,0,0,4.01,15%,0.59,0.22,3.56,11.43,6.38,0.96,12.4km,1.85,8.38,-,-,-,-,-,-,-
93122978,Paulos Abraham,30,62 kg,178 cm,,-,SWE,Serie A,Spezia,"€2,510,000 p/a",-,30/6/2034,"M (L), AM (RLC), ST (C)","M (L), AM (C)",-,557,81%,0.16,0.12,1.78,0.65,0.16,8%,0.16,33%,1.11,0.32,0.32,0.48,0.14,0,0.75,2.59,76%,0.48,0,0,8.73,15%,1.29,0.32,5.66,12.12,6.3,2.91,14.3km,1.78,14.7,-,-,-,-,-,-,-
2002132194,Cesinha,23,69 kg,174 cm,,-,BRA,Liga Portugal Bwin,S.C. Braga,"€588,000 p/a",-,30/6/2037,"AM (R), ST (C)",AM (R),5,501,89%,0.18,0.17,1.26,1.62,0.18,22%,0.72,-,-0.98,0.36,-,0.36,0.18,0,0.96,2.16,86%,0.54,0,0,6.11,15%,0.9,-,3.77,8.26,10.06,1.8,13.2km,1.26,8.62,-,-,-,-,-,-,-
83103196,M'Bala Nzola,36,79 kg,185 cm,,-,ANG,Ligue 1 Uber Eats,FCSM,"€423,000 p/a",-,30/6/2033,"AM (R), ST (C)",AM (R),5,906,86%,-,0.06,1.19,0.79,0.2,0%,0,21%,1.1,0.79,0.3,0.5,0.19,0,0.59,1.69,85%,0.79,0.1,0,10.83,15%,1.59,-,3.58,6.26,9.24,0.79,13.1km,1.89,7.05,-,-,-,-,-,-,-
2002073331,Iván Traver,24,70 kg,174 cm,,-,ESP,LaLiga EA SPORTS,Girona,"€2,597,000 p/a",-,30/6/2037,"AM (R), ST (C)",AM (R),26,"2,415",86%,0.3,0.25,2.68,1.3,0.63,15%,0.67,13%,-1.5,1.04,0.26,0.82,0.29,1,6.64,1.49,82%,0.3,0,0.04,2.8,15%,0.41,0.07,4.06,13.12,13.64,3.24,13.1km,1.75,6.56,-,-,-,-,-,-,-
43617256,Dario Mijač,25,78 kg,184 cm,,-,CRO,Eredivisie,Sparta Rotterdam,"€395,000 p/a",-,30/6/2036,"AM (L), ST (C)",AM (L),7,752,90%,-,0.07,0.36,0.48,0.12,7%,0.12,18%,-0.5,0.48,0.24,0.6,0.2,0,0.59,2.15,82%,0.6,0,0,8.98,15%,1.32,0.36,3.23,5.86,5.39,0.72,12.4km,1.2,8.26,-,-,-,-,-,-,-
