UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
2002073331,Iván Traver,24,70 kg,174 cm,,-,ESP,LaLiga EA SPORTS,Girona,"€2,597,000 p/a",-,30/6/2037,"AM (R), ST (C)",AM (R),26,"2,415",86%,0.3,0.25,2.68,1.3,0.63,15%,0.67,13%,-1.5,1.04,0.26,0.82,0.29,1,6.64,1.49,82%,0.3,0,0.04,2.8,15%,0.41,0.07,4.06,13.12,13.64,3.24,13.1km,1.75,6.56,-,-,-,-,-,-,-
2002135437,Davide Corelli,22,66 kg,168 cm,,-,ITA,Serie A,Juventus,"€6,553,000 p/a",-,30/6/2037,"M (C), AM (LC), ST (C)","AM (L), ST (C)",24,"2,387",85%,0.41,0.26,4.94,1.89,1.02,33%,0.41,17%,0.85,0.98,0.38,0.98,0.34,1,6.86,1.85,78%,0.49,0.04,0,1.7,16%,0.26,0.08,6.6,12.18,10.78,1.4,13.5km,2.94,12.59,-,-,-,-,-,-,-
2002075331,João Maca,24,71 kg,180 cm,,-,POR,Bundesliga,1. FC Köln,"€1,662,000 p/a",-,30/6/2036,"AM (RC), ST (C)",AM (RC),8,"1,316",77%,0.14,0.1,1.16,0.75,0.27,20%,0.27,5%,-4,0.68,0.14,1.03,0.41,0,1.42,0.96,67%,0.21,0,0,8.89,28%,2.46,0.07,4.65,8.34,6.98,2.05,12.8km,2.05,9.92,-,-,-,-,-,-,-
91190724,Max Geschwill,31,72 kg,182 cm,,-,GER,English Premier League,Bournemouth,"€1,892,000 p/a",-,30/6/2036,"D (LC), WB (L), DM","D/WB (L), DM",20,"1,973",91%,-,0.03,4.47,0.41,0.05,9%,0.18,-,-0.52,0.09,-,0.05,0.02,0,0.63,3.65,77%,1.6,0.14,0.55,4.84,62%,3.01,0.73,12.86,9.72,12,1.32,13.5km,3.1,11.63,-,-,-,-,-,-,-
2000014559,Ernest Poku,29,68 kg,176 cm,,-,NED,Serie A,Palermo,"€730,000 p/a",-,30/6/2036,"AM (RL), ST (C)",-,8,"1,252",85%,0.07,0.06,1.73,0.58,0.07,12%,0.22,30%,2.59,0.79,0.43,0.5,0.25,0,0.84,1.29,82%,0.58,0.07,0,8.05,11%,0.86,0.36,5.89,9.49,9.49,2.01,13.0km,3.02,13.51,-,-,-,-,-,-,-
2002119874,Adriano Yonezawa,24,75 kg,179 cm,,-,BRA,Campeonato Brasileiro Série A,Flamengo,"€1,769,000 p/a",-,31/12/2036,"D (L), M (LC), AM (L)","M (LC), AM (L)",21,"1,888",87%,0.24,0.24,11.01,1.91,0.86,20%,0.91,13%,1.23,0.29,0.14,0.81,0.08,0,5.1,2.34,86%,0.72,0.1,0.1,3.15,48%,1.53,0.57,10.77,12.01,17.64,2,12.9km,2.48,9.82,-,-,-,-,-,-,-
14247304,Ezequiel Fernández,30,76 kg,178 cm,,-,ARG,Argentine Primera División,Boca Juniors,"€2,622,000 p/a",-,31/12/2034,"DM, M (C)",-,19,"1,784",91%,0.2,0.2,5.3,1.61,0.5,8%,0.05,3%,-2.63,0.71,0.05,1.41,0.18,0,3.93,1.77,76%,0.4,0.15,0,2.37,26%,0.61,0.1,6.26,7.82,12.06,1.21,13.6km,2.88,10.49,-,-,-,-,-,-,-
14247879,Julián Malatini,31,78 kg,191 cm,,-,ARG,Argentine Primera División,Rosario Central,"€792,000 p/a",-,31/12/2035,"D (RC), WB (R)",WB (R),10,"1,290",91%,-,0.07,7.67,0.42,0.35,6%,0.07,-,-0.26,0,-,0.42,0.02,1,0.95,2.09,79%,0.91,0.14,0.77,6.56,60%,3.91,0.98,12.91,7.95,9,0.42,12.7km,2.37,8.37,-,-,-,-,-,-,-
2000272200,Lucas Loss,26,75 kg,185 cm,,-,BRA,Campeonato Brasileiro Série A,Flamengo,"€972,000 p/a",-,31/12/2035,D (C),-,10,"1,246",94%,0.07,0.04,5.85,0.22,0.14,0%,0,13%,0.93,0.29,0.14,0,0.08,2,0.62,1.23,77%,0.94,0.36,0.79,7.87,73%,5.78,0.58,11.12,4.91,5.27,0.29,11.4km,0.87,3.11,-,-,-,-,-,-,-
2002121249,Cauan Soares,22,84 kg,190 cm,,-,BRA,Bundesliga,Leverkusen,"€2,726,000 p/a",-,30/6/2037,D (RC),D (R),34,"3,359",93%,0.05,0.06,5.33,0.29,0.08,35%,0.16,7%,0.01,0.27,0.03,0.03,0.03,1,2.08,1.39,74%,1.45,0.35,0.48,6.4,63%,4.05,0.64,11.52,5.68,5.06,0.32,12.0km,1.15,3.8,-,-,-,-,-,-,-
37060953,Marouan Azarkan,31,65 kg,170 cm,,-,NED,Serie A,Genoa,"€950,000 p/a",-,30/6/2035,M/AM (RL),M (R),1,528,79%,0.51,0.51,4.09,1.36,1.53,18%,1.19,-,-0.08,0,-,0.34,0.01,0,2.98,2.9,81%,0.85,0,0,4.09,21%,0.85,0.17,6.99,16.36,12.95,2.39,15.2km,3.24,18.24,-,-,-,-,-,-,-
2002135528,Yeremay Alonso,22,75 kg,179 cm,,-,ESP,LaLiga EA SPORTS,Real Sociedad,"€2,956,000 p/a",-,30/6/2037,"D (RLC), DM","D (L), DM",27,"2,062",96%,-,0.02,6.29,0.26,-,-,0,20%,0.72,0.04,0.04,0.04,0.01,0,0.37,1.75,82%,1.05,0.31,0.04,3.58,44%,1.57,0.35,8.77,3.67,4.8,0.26,11.5km,1.44,4.36,-,-,-,-,-,-,-
2000022826,Aurelio Oehlers,29,69 kg,177 cm,,-,SUR,Eredivisie,Willem II,"€324,000 p/a",-,30/6/2036,"M (R), AM (RL), ST (C)","M (R), AM (L), ST (C)",5,825,87%,0.33,0.28,2.95,1.31,0.76,16%,0.44,25%,0.13,0.55,0.22,0.33,0.12,0,2.61,2.51,82%,0.76,0.11,0,4.36,8%,0.33,0.55,7.42,16.25,11.67,3.93,13.3km,2.62,11.35,-,-,-,-,-,-,-
2002143915,Markus Gaidies,21,65 kg,171 cm,,-,GER,Ligue 1 Uber Eats,FC Lorient,"€1,561,000 p/a",-,30/6/2037,"D/WB (L), M (C)","WB (L), M (C)",35,"2,484",88%,0.11,0.08,4.17,0.69,0.22,15%,0.4,-,-0.36,0,-,0.22,0.01,0,2.12,2.54,80%,1.67,0.29,0.14,3.3,42%,1.38,0.91,12.03,8.99,15.25,1.23,13.5km,3.37,11.96,-,-,-,-,-,-,-
2002120548,Paulo Roberto,24,73 kg,178 cm,,-,BRA,Campeonato Brasileiro Série A,Paranaense,"€816,000 p/a",-,31/12/2036,"M (C), AM (RLC), ST (C)","M (C), AM (RL), ST (C)",7,788,88%,0.46,0.39,6.74,1.71,1.03,22%,0.57,33%,1.74,0.8,0.57,0.34,0.37,0,3.41,1.03,75%,0.11,0,0,1.94,12%,0.23,0.23,2.86,8.45,4.57,1.37,12.0km,0.91,5.03,-,-,-,-,-,-,-
2000104915,Saël Kumbedi,28,63 kg,176 cm,,-,FRA,Liga Portugal Bwin,Benfica,"€2,462,000 p/a",-,30/6/2036,"D (RL), WB (R)",D (L),26,"2,346",88%,0.27,0.29,7.17,1.57,0.69,18%,1.38,7%,-1.16,0.27,0.08,0.81,0.12,0,7.53,2.76,73%,0.77,0.12,0.15,3.8,53%,1.99,0.27,13.73,13.01,16.53,3.18,13.7km,3.34,9.13,-,-,-,-,-,-,-
14217325,Enzo Barrenechea,31,79 kg,186 cm,,-,ARG,Ligue 1 Uber Eats,Reims,"€2,193,000 p/a",-,30/6/2034,"DM, M (C)",-,27,"2,138",91%,0.13,0.08,4.88,0.76,0.17,17%,0.08,13%,1.39,0.25,0.13,0.55,0.07,1,1.79,2.4,72%,1.18,0.13,0.25,3.24,60%,1.94,0.59,8.88,7.37,11.32,1.56,13.7km,2.61,10.36,-,-,-,-,-,-,-
2002120665,Arthur Yamaguchi,22,90 kg,195 cm,,-,BRA,English Premier League,Aston Villa,"€4,712,000 p/a",-,30/6/2036,D (LC),D (L),37,"3,249",90%,-,0,3.46,0.08,-,6%,0.03,6%,-0.18,0.17,0.03,0.06,0.03,1,0.17,1.61,73%,1.5,0.17,0.89,6.32,71%,4.49,0.8,11.39,5.84,6.79,0.06,12.0km,1.41,4.54,-,-,-,-,-,-,-
76064373,Juan David Cabal,32,78 kg,186 cm,,-,COL,Ligue 1 Uber Eats,Reims,"€1,001,000 p/a",-,30/6/2034,D (LC),D (L),34,"2,883",93%,0.06,0.06,5.43,0.47,0.22,18%,0.09,-,-0.39,0.09,-,0.09,0.01,3,2.04,2.81,83%,1.78,0.25,0.81,4.53,72%,3.28,0.97,10.86,6.74,7.49,0.34,12.4km,2.65,7.15,-,-,-,-,-,-,-
2002075252,Thierry Nazinho,24,82 kg,187 cm,,-,POR,Serie A,Hellas Verona,"€1,601,000 p/a",€5.25M,30/6/2034,M/AM (C),M (C),15,"1,345",84%,-,0.12,2.28,0.87,0.4,17%,0.13,4%,-1.11,0.87,0.07,0.74,0.14,0,1.78,1.07,73%,0.47,0,0,3.48,58%,2.01,0.2,6.62,13.05,7.29,2.48,13.8km,1.61,9.57,-,-,-,-,-,-,-
2000304638,Pedro Paillalef,27,79 kg,183 cm,,-,ARG,Campeonato Brasileiro Série A,Grêmio,"€827,000 p/a",-,31/12/2035,D (C),-,18,"1,555",94%,-,0.03,5.27,0.12,-,-,0,11%,0.12,0.12,0.06,0,0.05,0,0.48,1.45,81%,1.04,0.29,0.58,5.5,66%,3.65,0.52,11.17,3.41,5.09,-,11.4km,1.16,4.34,-,-,-,-,-,-,-
2000141739,Aleix Garrido,29,64 kg,170 cm,,-,ESP,Eredivisie,FC Twente,"€721,000 p/a",-,30/6/2035,"DM, M (C)",-,13,"1,786",87%,0.05,0.08,5.09,0.55,0.15,28%,0.05,14%,1.81,0.5,0.15,0.91,0.11,2,1.61,1.97,71%,0.91,0.2,0.05,2.17,19%,0.4,0.2,8.37,9.62,8.21,0.55,13.6km,3.88,14.21,-,-,-,-,-,-,-
2002172118,Edvinas Skudas,19,64 kg,170 cm,,-,LTU,3F Superliga,Brøndby IF,"€483,000 p/a",-,30/6/2035,M/AM (R),M (R),22,"1,892",76%,0.14,0.15,1.24,0.86,0.19,28%,0.57,3%,-2.36,0.48,0.05,0.14,0.16,0,3.21,1.33,72%,0.14,0,0,1.86,23%,0.43,-,1.71,5.42,5.95,1.05,4.6km,1.62,4.33,-,-,-,-,-,-,-
2002121481,Luís Henrique,23,82 kg,187 cm,,-,BRA,Eredivisie,Feyenoord,"€908,000 p/a",-,30/6/2037,D (RLC),D (LC),6,670,92%,-,0.04,6.85,0.81,-,0%,0,20%,0.51,0.54,0.13,0,0.07,0,0.29,2.82,84%,2.15,0.13,0.54,5.51,46%,2.55,0.4,11.42,9.4,9.27,1.21,13.4km,4.7,11.69,-,-,-,-,-,-,-
2000254668,Saïdou Touré,26,79 kg,185 cm,,-,BEL,Jupiler Pro League,Genk,"€617,000 p/a",-,30/6/2035,"AM (R), ST (C)",ST (C),41,"3,562",79%,0.13,0.11,1.72,0.61,0.15,14%,0.3,18%,5.25,0.93,0.35,0.2,0.2,0,4.26,2.02,82%,0.66,0.03,0.05,3.87,37%,1.44,0.25,3.74,11.7,9.65,1.67,8.6km,1.84,8.09,-,-,-,-,-,-,-
2000134393,Amario Cozier-Duberry,27,60 kg,170 cm,,-,ENG,Bundesliga,Gladbach,"€3,487,000 p/a",-,30/6/2036,"AM (RLC), ST (C)","AM (C), ST (C)",16,"1,090",84%,0.08,0.09,2.31,0.58,0.25,9%,0.41,18%,0.89,0.5,0.17,0.41,0.09,0,1.04,2.72,89%,0.74,0,0,3.8,15%,0.58,0.33,6.28,14.45,12.63,3.22,13.4km,3.8,14.94,-,-,-,-,-,-,-
2002075440,Sidney Pires,25,68 kg,171 cm,,-,POR,Eredivisie,Ajax,"€3,584,000 p/a",-,30/6/2037,"AM (RLC), ST (C)",AM (RL),41,"3,472",86%,0.29,0.24,2.54,1.09,0.7,31%,0.16,15%,-1.42,1.19,0.31,1.09,0.25,1,9.13,1.24,77%,0.49,0,0.05,3.68,11%,0.41,0.13,3.08,9.77,4.95,1.53,12.8km,2.38,9.69,-,-,-,-,-,-,-
37072832,Syb van Ottele,31,80 kg,185 cm,,-,NED,Eredivisie,VVV-Venlo,"€130,000 p/a",-,30/6/2034,"D (C), DM, M (C)",M (C),28,"2,490",94%,0.04,0.04,4.99,0.25,0.11,14%,0,-,-0.81,0.07,-,0.07,0.03,1,1.08,1.55,70%,0.8,0.22,0.65,5.13,54%,2.78,0.54,8.86,5.96,5.86,0.65,11.8km,1.52,6.25,-,-,-,-,-,-,-
19368081,Sandry,30,66 kg,174 cm,,-,BRA,Campeonato Brasileiro Série A,Cuiabá,"€1,253,000 p/a",€4.8M,31/12/2035,"DM, M (C)",DM,7,975,84%,0.18,0.22,3.32,1.11,0.46,16%,0,8%,-1.73,1.02,0.18,1.29,0.27,0,2.37,1.66,82%,0.09,0.18,0.09,5.91,41%,2.4,0.28,7.48,9.6,7.85,0.55,13.1km,2.95,11.91,-,-,-,-,-,-,-
2000124287,Jack Hinshelwood,28,72 kg,175 cm,,-,ENG,English Premier League,Brighton,"€4,301,000 p/a",-,30/6/2037,"D (RC), DM, M (C)",D (RC),19,"1,547",86%,0.17,0.16,4.83,1.16,0.35,13%,0.52,10%,-0.41,0.41,0.06,0.35,0.08,1,2.74,2.73,80%,1.22,0.12,0.12,4.54,51%,2.33,0.76,11.81,11.17,15.77,2.09,14.2km,4.19,13.15,-,-,-,-,-,-,-
67277455,Mario Gila,32,74 kg,184 cm,,-,ESP,Eredivisie,AZ,"€1,719,000 p/a",-,30/6/2035,"D (RC), DM",DM,34,"2,994",91%,0.03,0.05,6.85,0.45,0.12,15%,0.27,12%,0.49,0.27,0.06,0.12,0.05,1,1.73,2.77,81%,0.87,0.18,0.54,5.35,64%,3.43,0.6,13.44,8.24,10.34,0.54,13.1km,2.56,9.14,-,-,-,-,-,-,-
2000022441,Osée Cramoisan,25,63 kg,167 cm,,-,CIV,Ligue 1 Uber Eats,Troyes,"€915,000 p/a",-,30/6/2034,D/WB (L),-,21,"2,332",90%,0.04,0.09,6.52,0.89,0.15,18%,0.42,-,-0.31,0.04,-,0.19,0.01,0,2.41,2.86,84%,1.85,0.15,0.12,2.62,25%,0.66,0.66,12.27,7.68,11.73,1.27,13.5km,2.39,9.49,-,-,-,-,-,-,-
37087052,Tyrese Asante,31,82 kg,188 cm,,Calf strain,GHA,Eredivisie,Willem II,"€486,000 p/a",-,30/6/2035,"D (RC), WB (R), DM, M (C)","WB (R), M (C)",28,"2,235",93%,-,0.05,3.38,0.52,0.08,25%,0.24,13%,0.83,0.32,0.08,0.4,0.05,0,1.32,2.74,72%,1.09,0.16,0.16,2.66,52%,1.37,0.36,8.98,6.08,9.79,0.6,13.3km,2.7,11.4,-,-,-,-,-,-,-
29217603,Archie Brown,30,86 kg,190 cm,,-,ENG,Serie A,Empoli,"€4,068,000 p/a",-,30/6/2035,"D (LC), WB/M (L)","D (C), M (L)",32,"2,673",86%,0.03,0.1,5.19,0.91,0.17,15%,0.51,-,-2.07,0.27,-,0.27,0.07,2,3.08,3.54,82%,0.94,0.17,1.08,6.06,82%,4.95,0.74,14.98,11.25,15.79,1.14,13.4km,2.66,9.56,-,-,-,-,-,-,-
67267209,Jorge Herrando,32,86 kg,192 cm,,-,ESP,LaLiga EA SPORTS,Athletic Bilbao,"€1,139,000 p/a",-,30/6/2033,D (C),-,40,"3,334",91%,0.03,0.04,4.05,0.22,0.03,0%,0,4%,-0.36,0.32,0.03,0.05,0.04,1,1.48,1.32,72%,1.59,0.3,0.73,6.26,72%,4.48,0.51,10.01,5.67,5.59,0.05,11.4km,1.16,4.32,-,-,-,-,-,-,-
49060919,Edouard Michut,30,72 kg,178 cm,,-,FRA,Serie A,Cremonese,"€1,734,000 p/a",-,30/6/2035,"DM, M (C)",DM,22,"1,847",88%,-,0.07,2.68,0.58,0.34,19%,0.19,13%,0.09,0.39,0.1,0.49,0.09,2,1.5,2.19,79%,1.02,0.15,0,2.14,16%,0.34,0.19,6.92,9.55,8.43,1.17,13.2km,3.75,14.62,-,-,-,-,-,-,-
2002074825,Julien Bellet,24,74 kg,180 cm,,-,FRA,English Premier League,Leicester,"€7,810,000 p/a",-,30/6/2037,"AM (RLC), ST (C)",AM (RLC),32,"2,379",82%,0.15,0.08,1.02,0.61,0.3,18%,0.19,23%,2.55,0.95,0.42,0.91,0.32,0,2.19,2.08,71%,0.49,0,0.04,10.29,19%,1.93,0.38,5.07,8.97,8.74,1.13,13.4km,3.56,13.73,-,-,-,-,-,-,-
2000116656,Ibrahim Digberekou,28,83 kg,189 cm,,-,BEL,Jupiler Pro League,Royal Antwerp,"€275,000 p/a",-,30/6/2033,D (RLC),D (RL),45,"4,080",87%,0.02,0.04,4.04,0.51,0.04,19%,0.18,14%,1.31,0.18,0.09,0.11,0.06,0,1.93,2.12,77%,0.88,0.11,0.68,4.65,76%,3.53,0.51,9.88,8.12,7.28,0.44,8.6km,1.41,5.01,-,-,-,-,-,-,-
84111764,Ricardo Velho,34,80 kg,188 cm,,-,POR,Eredivisie,SC Cambuur,"€1,005,000 p/a",-,30/6/2033,GK,-,29,"2,610",78%,-,0,1.07,0,-,-,-,-,0,-,-,-,0,1,0,0.03,20%,5.86,0.03,0,-,-,-,-,5.62,7.59,0.07,-,6.2km,0,0,21,38,59,-0.25,1.76,83%,73%
2000272820,Tobías Palacio,26,79 kg,182 cm,,-,ARG,English Premier League,Crystal Palace,"€3,829,000 p/a",-,30/6/2036,D (RC),D (R),38,"3,394",91%,-,0.04,2.49,0.24,0.05,0%,0,10%,0.39,0.05,0.03,0,0.02,0,1.51,1.17,81%,2.41,0.34,0.53,5.62,71%,4,0.61,9.86,5.22,3.74,0.08,11.4km,0.72,2.65,-,-,-,-,-,-,-
2002101613,Matías Vlachos,24,73 kg,175 cm,,Pulled abdominal muscle,ARG,English Premier League,Liverpool,"€4,492,000 p/a",-,30/6/2036,"AM (RC), ST (C)",AM (RC),4,705,85%,0.26,0.13,1.53,0.89,0.26,29%,0.26,27%,1.36,1.4,0.77,0.89,0.59,0,1.01,1.02,67%,0.26,0,0,4.98,23%,1.15,-,2.94,9.32,7.53,1.91,12.8km,2.3,7.15,-,-,-,-,-,-,-
14227542,Franco Romero,33,69 kg,177 cm,,-,ARG,Argentine Primera División,Tigre,"€354,000 p/a",-,31/12/2033,"DM, M (C)",-,3,707,88%,-,0.23,3.95,1.4,0.76,10%,0,15%,1.17,0.89,0.38,1.65,0.23,0,1.8,2.04,70%,0.25,0.13,0.38,3.06,33%,1.02,-,7.26,10.44,11.97,0.64,14.1km,3.31,14.26,-,-,-,-,-,-,-
14210074,Elías Calderón,32,79 kg,188 cm,,-,ARG,Argentine Primera División,Chacarita Jrs.,"€403,000 p/a",-,31/12/2035,"D (C), DM",DM,6,810,81%,-,0,2.67,0,-,0%,0,-,-0.42,0.44,-,0.11,0.05,0,0,1.56,82%,1.78,0.56,1.44,9,68%,6.11,0.56,10.22,10.44,3.56,0.11,11.7km,1.44,4.11,-,-,-,-,-,-,-
2002102123,Ramón Ramos,24,65 kg,169 cm,,-,CUB,LaLiga EA SPORTS,Granada,"€803,000 p/a",€1M,30/6/2038,"AM (LC), ST (C)",AM (L),28,"2,177",88%,0.04,0.08,2.94,0.58,0.33,11%,0.08,10%,-1.26,0.58,0.12,0.74,0.18,0,1.91,1.49,75%,0.54,0.08,0,2.94,6%,0.17,0.25,4.51,9.96,7.98,2.15,13.5km,1.82,7.69,-,-,-,-,-,-,-
49048614,Rassoul Ndiaye,31,70 kg,179 cm,,Tight groin,SEN,Ligue 1 Uber Eats,FCSM,"€795,000 p/a",-,30/6/2035,"DM, M (C)",-,35,"2,792",90%,0.16,0.11,3.26,1.22,0.23,26%,0.19,3%,-1.48,0.32,0.03,0.74,0.08,0,3.46,3.48,82%,1.32,0,0.1,3.55,41%,1.45,0.39,9.57,7.41,13.96,0.97,13.8km,4.03,13.96,-,-,-,-,-,-,-
2000006274,Pablo Ortiz,32,76 kg,190 cm,,-,COL,3F Superliga,FC Midtjylland,"€776,000 p/a",-,31/12/2034,D (C),-,32,"2,825",87%,0.1,0.01,3.47,0.22,0.06,20%,0.03,13%,0.46,0.1,0.06,0,0.05,0,0.35,1.98,87%,0.61,0.13,0.61,3.66,70%,2.58,0.32,7.39,2.55,2.33,0.06,5.9km,0.73,2.39,-,-,-,-,-,-,-
2000187724,Ignacio Galván,28,93 kg,183 cm,,-,ARG,Campeonato Brasileiro Série A,Internacional,"€1,675,000 p/a",-,31/12/2035,D (C),-,14,"1,145",94%,0.08,0.1,7.15,0.24,0.08,-,0,-,-0.41,0.08,-,0,0.03,0,1.26,0.24,50%,0.71,0,0.31,3.93,72%,2.83,0.39,8.02,4.01,5.11,-,10.8km,0.63,2.44,-,-,-,-,-,-,-
2000218052,Dudu,27,78 kg,180 cm,,-,BRA,Campeonato Brasileiro Série A,Santos,"€4,134,000 p/a",-,31/12/2035,"M (C), AM (LC)",AM (L),17,"1,496",88%,0.12,0.12,4.09,0.84,0.18,17%,0.24,-,-1.79,0.48,-,1.26,0.11,0,1.98,1.26,66%,0.84,0,0,2.35,46%,1.08,0.3,6.08,11.55,6.2,1.08,13.0km,3.25,12.09,-,-,-,-,-,-,-
67280840,Alberto Quintana,31,76 kg,186 cm,,-,ESP,LaLiga EA SPORTS,Almería,"€1,351,000 p/a",-,30/6/2034,"D (C), DM, M (C)",D (C),34,"2,815",90%,0.1,0.04,7.48,0.32,0.16,7%,0.03,13%,0.81,0.26,0.06,0.16,0.04,2,1.19,2.69,72%,0.93,0.26,0.67,4.7,59%,2.75,0.45,9.11,8.34,6.46,0.35,12.2km,3.17,10.61,-,-,-,-,-,-,-
43424638,Marco Bertini,30,68 kg,185 cm,,-,ITA,Serie A,Roma,"€4,160,000 p/a",-,30/6/2035,"DM, M (C)",-,41,"3,431",88%,0.16,0.14,4.77,0.97,0.37,12%,0.18,10%,0.58,0.6,0.13,0.66,0.12,0,5.15,2.12,79%,0.89,0.13,0.39,5.46,56%,3.04,0.42,8.24,10.34,12.17,0.94,13.7km,2.78,12.07,-,-,-,-,-,-,-
2002124163,Denis Zsigmond,23,78 kg,181 cm,,-,ROU,Serie A,Ascoli,"€1,762,000 p/a",-,30/6/2036,WB/M/AM (R),-,6,988,88%,0.18,0.13,2.73,0.55,0.27,11%,0.36,8%,-0.42,0.64,0.09,0.46,0.13,1,1.41,4.01,88%,2,0.18,0,4.1,40%,1.64,0.46,7.93,13.66,11.11,2.91,13.9km,3.46,15.03,-,-,-,-,-,-,-
14254707,Ignacio Miramón,29,74 kg,173 cm,,-,ARG,English Premier League,Middlesbrough,"€3,423,000 p/a",€18.5M,30/6/2036,"DM, M (C)",-,35,"2,766",90%,0.13,0.11,5.34,1.17,0.26,50%,0.23,-,-2.74,0.42,-,0.59,0.09,3,3.51,2.21,76%,0.98,0.1,0.13,2.28,30%,0.68,0.23,7.55,6.96,16.01,0.98,13.8km,3.12,11.16,-,-,-,-,-,-,-
2002144217,Achille Decoster,21,84 kg,190 cm,,-,BEL,Jupiler Pro League,RSC Anderlecht,"€353,000 p/a",-,30/6/2035,"WB (R), M (C)",WB (R),42,"3,462",85%,0.26,0.13,2.47,0.68,0.23,28%,0.13,8%,-1.48,0.65,0.13,0.36,0.17,0,4.88,2.13,77%,0.34,0,0.42,2.78,59%,1.64,0.16,11.2,3.77,6.97,0.57,7.9km,1.9,7.56,-,-,-,-,-,-,-
83228783,Rodrigo Pinheiro,30,66 kg,183 cm,,-,POR,Liga Portugal Bwin,Gil Vicente,"€796,000 p/a",-,30/6/2034,"D (RL), WB (R)","D (L), WB (R)",31,"2,733",90%,0.07,0.04,4.15,0.4,0.1,6%,0.13,13%,-0.08,0.23,0.07,0.13,0.04,1,1.07,3.23,82%,1.42,0.1,0.33,4.58,70%,3.19,0.69,12.65,7.97,13.6,0.59,12.7km,1.98,8,-,-,-,-,-,-,-
2000048570,Niek Schiks,29,78 kg,188 cm,,-,NED,Ligue 1 Uber Eats,Bordeaux,"€612,000 p/a",-,30/6/2036,GK,-,39,"3,510",92%,-,0.01,0.85,0.03,0.03,-,-,-,0,-,-,-,0,0,0.39,0,0%,2.46,0,0,-,-,-,-,6.08,2.95,0.15,-,6.4km,0,0,29,70,64,0.2,1.28,83%,79%
2000105661,Kamari Doyle,27,77 kg,181 cm,,-,ENG,English Premier League,Stoke,"€5,702,000 p/a",-,30/6/2036,M/AM (C),-,37,"2,919",86%,0.25,0.13,3.51,0.99,0.46,11%,0.12,12%,1.06,0.37,0.15,0.89,0.1,0,4.36,2.47,83%,0.83,0.15,0.12,4.01,45%,1.82,0.46,9.13,8.85,9.74,1.11,12.8km,2.84,11.25,-,-,-,-,-,-,-
2002103590,Makis Baglaridis,24,70 kg,174 cm,,-,GRE,Eredivisie,NAC Breda,"€185,000 p/a",-,30/6/2037,D/AM (R),AM (R),30,"1,950",91%,0.09,0.09,4.25,0.65,0.23,13%,0.37,14%,0.03,0.14,0.05,0.18,0.04,1,1.94,3.78,83%,1.98,0.09,0,2.86,24%,0.69,0.74,9.92,9.05,17.22,1.71,12.8km,2.68,10.25,-,-,-,-,-,-,-
2002075054,Matas Ivanauskas,25,71 kg,176 cm,,-,LTU,Serie A,Sassuolo,"€1,506,000 p/a",-,30/6/2036,D/WB/M/AM (L),D/M/AM (L),31,"2,642",90%,0.03,0.08,3.13,0.51,0.27,9%,0.2,13%,0.08,0.14,0.03,0.14,0.03,2,2.49,3.95,82%,1.98,0.14,0.1,3.99,30%,1.19,0.61,11.79,9.88,10.29,1.74,12.8km,2.9,11.85,-,-,-,-,-,-,-
2002072778,Cleider Reinoso,25,67 kg,173 cm,,-,COL,Serie A,Fiorentina,"€1,179,000 p/a",-,30/6/2036,M/AM (C),AM (C),15,"1,302",88%,-,0.03,5.39,0.41,0.07,14%,0,-,-0.99,0.76,-,1.31,0.07,0,0.48,2.97,75%,0.55,0.28,0.07,2.28,27%,0.62,0.69,9.4,7.88,6.15,0.69,12.7km,3.66,15.28,-,-,-,-,-,-,-
14227040,Luciano Ferreyra,31,63 kg,164 cm,,-,ARG,Argentine Primera División,Rosario Central,"€1,042,000 p/a",-,31/12/2033,M/AM (LC),M/AM (C),7,"1,045",85%,0.43,0.34,6.46,1.55,0.95,21%,0.95,11%,0.03,0.69,0.17,1.29,0.1,1,3.91,1.55,72%,0.34,0,0.17,4.22,16%,0.69,0.09,6.63,15.24,9.99,3.62,14.0km,4.22,15.33,-,-,-,-,-,-,-
2002074586,Leonardo Rodriguez,24,81 kg,186 cm,,-,ARG,Argentine Primera División,Newell's,"€1,379,000 p/a",-,31/12/2035,M/AM (RC),"M (C), AM (RC)",21,"1,667",84%,0.16,0.19,4.81,1.19,0.59,17%,0.92,6%,-0.7,0.92,0.11,0.54,0.15,1,3.61,2.21,79%,0.59,0.11,0.38,4.86,66%,3.19,0.49,7.13,13.71,12.04,2.7,13.5km,2.81,12.04,-,-,-,-,-,-,-
