UID,Name,Age,Weight,Height,WR,Rc Injury,Nat,Division,Club,Wage,Asking Price,Expires,Position,Sec. Position,Starts,Mins,Pas %,Asts/90,xA/90,Pr passes/90,OP-KP/90,Ch C/90,OP-Cr %,OP-Crs C/90,Conv %,xG-OP,ShT/90,Gls/90,Shots Outside Box/90,NP-xG/90,Gl Mst,xA,Tck/90,Tck R,Clr/90,K Tck/90,K Hdrs/90,Aer A/90,Hdr %,Hdrs W/90,Blk/90,Poss Won/90,Poss Lost/90,Sprints/90,Drb/90,Dist/90,Pres C/90,Pres A/90,Svt,Svp,Svh,xGP/90,Con/90,xSv %,Sv %
2002123412,Andy Harwood,23,83 kg,184 cm,,Pulled hamstring,ENG,Ligue 1 Uber Eats,PSG,"$1,741,000 p/a",$22.5M,30/6/2034,D/WB (L),WB (L),15,"1,229",90%,-,0.08,9.74,0.81,0.44,43%,0.66,20%,0.66,0.15,0.07,0.29,0.02,0,1.14,3.22,73%,1.54,0.15,0.15,4.17,54%,2.27,0.73,12.6,8.93,8.49,1.46,13.1km,1.68,7.47,-,-,-,-,-,-,-
2002123466,Mirza Catic,23,69 kg,173 cm,,-,GER,Ligue 1 Uber Eats,Clermont,"$903,000 p/a",-,30/6/2034,D/WB/AM (L),D (L),2,218,74%,-,0,2.89,0,-,13%,0.41,-,-0.25,0,-,0.41,0.1,0,0,3.72,90%,0.41,0,0,4.54,27%,1.24,1.24,6.61,16.1,11.56,2.48,15.0km,4.13,15.69,-,-,-,-,-,-,-
2002123475,Steven Pérard,23,80 kg,187 cm,,-,FRA,Ligue 1 Uber Eats,Montpellier,"$557,000 p/a",-,30/6/2034,"AM (RL), ST (C)",AM (RL),10,811,86%,-,0.18,1.11,1,0.22,0%,0,15%,0.33,0.78,0.44,1.66,0.41,0,1.63,2,72%,0.11,0,0,9.65,17%,1.66,0.22,4.77,8.1,5.88,1.66,12.9km,1.44,7.88,-,-,-,-,-,-,-
2000104666,Stefano Turco,28,72 kg,175 cm,,-,ITA,Ligue 1 Uber Eats,Montpellier,"$911,000 p/a",-,30/6/2035,D/WB/M (R),-,4,770,85%,-,0.09,4.56,0.58,0.23,23%,0.58,-,-0.62,0.35,-,0.58,0.07,0,0.74,2.69,79%,1.4,0,0.12,3.04,35%,1.05,0.58,10.17,9.12,7.36,1.29,12.8km,3.04,10.29,-,-,-,-,-,-,-
27148020,Mohamed Daramy,31,75 kg,180 cm,,-,DEN,Ligue 1 Uber Eats,RC Lens,"$5,173,000 p/a",-,30/6/2035,"M (L), AM (RL), ST (C)","AM (R), ST (C)",19,"1,705",82%,0.16,0.25,3.48,1.48,0.69,15%,0.58,12%,0.3,0.9,0.26,0.95,0.25,1,4.75,2.9,87%,0.74,0.05,0,5.01,47%,2.38,0.53,9.08,15.84,13.62,3.8,13.8km,4.7,15.1,-,-,-,-,-,-,-
2000124674,Yvandro Borges Sanches,28,72 kg,175 cm,,-,LUX,Ligue 1 Uber Eats,FC Nantes,"$4,732,000 p/a",-,30/6/2036,M/AM (RLC),"M (RLC), AM (C)",16,"1,350",80%,0.27,0.29,3.67,1.4,0.6,22%,0.67,12%,0.26,0.53,0.13,0.73,0.12,0,4.4,2.27,74%,0.47,0,0,3.07,4%,0.13,0.2,6.4,17.93,13.8,4.07,13.7km,5.27,17.47,-,-,-,-,-,-,-
2000125132,Álex Alba,29,78 kg,181 cm,,-,ESP,Ligue 1 Uber Eats,Troyes,"$685,000 p/a",-,30/6/2034,"D (C), DM",DM,28,"2,360",85%,0.04,0.01,3.7,0.11,-,-,0,20%,0.42,0.08,0.04,0.04,0.02,0,0.24,1.87,79%,2.52,0.61,0.5,5.61,52%,2.94,0.72,9.69,8.31,4.42,-,11.3km,1.3,3.97,-,-,-,-,-,-,-
2002123636,Dorian Teixeira,23,84 kg,186 cm,,-,FRA,Ligue 1 Uber Eats,Bordeaux,"$380,000 p/a",-,30/6/2033,"D (C), DM",DM,14,"1,501",95%,-,0.01,4.74,0,-,0%,0,-,-0.72,0.3,-,0.06,0.04,1,0.09,1.5,81%,2.28,0.42,0.96,5.1,69%,3.54,0.24,8.57,5.82,4.74,0.06,11.6km,1.38,4.02,-,-,-,-,-,-,-
2000104892,Eliesse Ben Seghir,27,67 kg,172 cm,,-,FRA,Ligue 1 Uber Eats,AS Monaco,"$8,129,000 p/a",-,30/6/2037,"M (C), AM (RLC)",AM (RL),24,"2,096",87%,0.17,0.3,6.14,1.76,0.86,15%,0.26,17%,1.87,1.25,0.39,1.42,0.31,0,6.91,1.59,76%,0.43,0.13,0,1.85,21%,0.39,0.3,4.85,13.96,9.53,2.96,13.6km,3.61,12.75,-,-,-,-,-,-,-
27161401,Elias Jelert,29,56 kg,170 cm,,-,DEN,Ligue 1 Uber Eats,Rennes,"$4,807,000 p/a",-,30/6/2035,D/WB (RL),D/WB (L),20,"1,597",92%,0.11,0.13,4.62,0.96,0.39,32%,0.34,20%,0.26,0.28,0.06,0.11,0.04,0,2.35,4.11,85%,1.18,0.23,0.06,3.44,28%,0.96,0.56,11.72,7.04,11.21,2.37,13.5km,2.76,9.3,-,-,-,-,-,-,-
27162493,Raphael Onyedika,31,81 kg,184 cm,,-,NGA,Ligue 1 Uber Eats,Rennes,"$3,861,000 p/a",-,30/6/2034,"D (C), DM, M (C)",D (C),12,969,89%,0.28,0.27,6.69,2.14,0.65,33%,0.19,-,-0.8,0.19,-,0.37,0.07,0,2.95,2.41,84%,1.21,0.28,0.56,3.44,59%,2.04,0.46,8.92,9.2,9.94,0.65,13.6km,3.81,10.68,-,-,-,-,-,-,-
28090964,Marek Rodák,36,83 kg,195 cm,,-,SVK,Ligue 1 Uber Eats,FC Nantes,"$1,691,000 p/a",-,30/6/2033,GK,-,21,"1,890",94%,-,0,1,0,-,-,-,-,0,-,-,-,0,0,0,-,-,0.9,0,0,-,-,-,-,5.1,2.33,0.14,-,6.5km,0,0,11,20,25,0.32,0.48,88%,90%
2000037579,Paxten Aaronson,29,63 kg,175 cm,,-,USA,Ligue 1 Uber Eats,RC Lens,"$4,072,000 p/a",-,30/6/2036,"M (LC), AM (RLC), ST (C)","M (LC), AM (RL), ST (C)",19,"1,476",82%,0.24,0.15,2.99,0.79,0.43,17%,0.37,9%,-1.9,0.79,0.12,0.55,0.24,0,2.52,1.4,61%,0.43,0,0,4.39,13%,0.55,0.18,5.79,12.87,11.22,3.17,13.3km,3.48,11.4,-,-,-,-,-,-,-
2002123981,Frédéric Moser,23,74 kg,178 cm,,-,FRA,Ligue 1 Uber Eats,Reims,"$982,000 p/a",-,30/6/2034,"D (RC), WB/M (R)",WB/M (R),22,"1,902",91%,0.14,0.17,4.87,0.9,0.38,28%,0.43,-,-0.28,0.05,-,0.05,0.01,2,3.69,2.98,78%,2.18,0.33,0.09,2.84,43%,1.23,0.71,8.42,8.47,12.63,1.09,12.6km,1.94,6.72,-,-,-,-,-,-,-
83228804,Gonçalo Borges,31,77 kg,184 cm,,-,POR,Ligue 1 Uber Eats,Marseille,"$5,286,000 p/a",-,30/6/2034,M/AM (RL),M (RL),7,968,83%,0.37,0.39,2.32,1.86,0.84,20%,1.3,12%,-1.81,1.77,0.37,0.93,0.47,0,4.2,2.79,79%,0.93,0,0,4.46,38%,1.67,0.28,8.83,17.48,17.11,2.51,14.2km,3.16,14.32,-,-,-,-,-,-,-
2000304911,Montolío,25,79 kg,185 cm,,-,ESP,Ligue 1 Uber Eats,Clermont,"$1,651,000 p/a",-,30/6/2036,D (C),-,7,836,93%,-,0.01,3.88,0.11,-,-,0,-,0,-,-,0,0,0,0.06,0.86,62%,0.65,0.32,0.97,5.17,67%,3.44,0.43,8.07,3.88,3.34,-,11.3km,0.22,2.15,-,-,-,-,-,-,-
2000059474,João Marques,30,70 kg,179 cm,,-,POR,Ligue 1 Uber Eats,Strasbourg,"$3,551,000 p/a",-,30/6/2035,M/AM (RLC),M (RC),18,"1,532",85%,0.06,0.14,2.53,1.35,0.59,18%,0.7,16%,0.41,0.94,0.29,1,0.27,0,2.37,2.58,75%,0.59,0.06,0,4.76,22%,1.06,0.18,9.34,12.16,13.16,2.76,13.8km,3.88,14.75,-,-,-,-,-,-,-
2000126677,Romain Perret,27,67 kg,176 cm,,-,FRA,Ligue 1 Uber Eats,FCSM,"$805,000 p/a",-,30/6/2035,"M/AM (C), ST (C)",M (C),22,"1,899",85%,0.05,0.15,2.23,1.33,0.47,11%,0.14,14%,0.1,0.38,0.14,0.52,0.14,0,3.17,1.52,80%,0.62,0.05,0,4.74,15%,0.71,0.24,5.97,10.62,11.94,1.75,13.7km,3.41,12.23,-,-,-,-,-,-,-
28108036,Conor Gallagher,32,77 kg,182 cm,,-,ENG,Ligue 1 Uber Eats,Lyon,"$6,907,000 p/a",-,30/6/2034,"DM, M (LC), AM (C)","DM, M (L), AM (C)",24,"1,923",88%,0.23,0.16,5.15,1.12,0.42,17%,0.23,8%,-0.34,0.8,0.19,1.54,0.2,0,3.48,3,81%,0.66,0.05,0.14,3.51,52%,1.83,0.28,10.58,9.78,12.73,1.5,13.4km,4.35,14.6,-,-,-,-,-,-,-
2002075653,Boubacar Diallo,24,77 kg,184 cm,,Tight calf,SEN,Ligue 1 Uber Eats,Marseille,"$4,603,000 p/a",-,30/6/2037,"AM (R), ST (C)",AM (R),26,"2,096",82%,0.09,0.07,0.39,0.43,0.09,23%,0.09,14%,-1.14,1.63,0.43,0.99,0.48,0,1.59,0.99,74%,0.26,0,0.13,10.52,43%,4.55,-,3.82,6.66,4.81,0.94,11.9km,1.25,5.62,-,-,-,-,-,-,-
83228782,Francisco Meixedo,31,67 kg,188 cm,,-,POR,Ligue 1 Uber Eats,Montpellier,"$1,320,000 p/a",-,30/6/2034,GK,-,17,"1,530",54%,-,0,1.24,0,-,-,-,-,-0.04,0,-,-,0,2,0,0,0%,7.71,0,0,-,-,-,-,5.24,13.06,0.06,-,6.1km,0,0,10,20,35,-0.09,1.59,83%,75%
83228369,Alexandre Penetra,31,72 kg,184 cm,,-,POR,Ligue 1 Uber Eats,AS Monaco,"$3,320,000 p/a",-,30/6/2034,D (RC),-,12,"1,323",93%,0.07,0.06,9.73,0.82,0.14,25%,0.14,17%,0.25,0.07,0.07,0,0.05,1,0.9,2.79,79%,1.22,0.07,0.2,4.29,63%,2.72,0.68,12.38,8.23,9.46,0.54,13.0km,2.93,8.23,-,-,-,-,-,-,-
28108490,Jadon Sancho,32,74 kg,177 cm,,-,ENG,Ligue 1 Uber Eats,Rennes,"$2,036,000 p/a",-,30/6/2033,"M (RL), AM (RLC)","M (RL), AM (C)",3,634,84%,0.28,0.31,2.13,1.42,0.71,27%,0.99,17%,0.41,0.14,0.14,0.57,0.08,1,2.21,1.99,70%,0.43,0,0.14,3.83,19%,0.71,0.14,5.39,16.32,17.6,3.83,14.5km,3.69,13.06,-,-,-,-,-,-,-
83209468,Gonçalo Ramos,31,80 kg,185 cm,,-,POR,Ligue 1 Uber Eats,PSG,"$28,291,000 p/a",-,30/6/2034,"AM (C), ST (C)",AM (C),23,"1,725",85%,0.26,0.11,0.52,0.94,0.37,14%,0.16,18%,-1.29,1.2,0.47,0.78,0.54,0,2.2,1.04,80%,0.1,0.05,0.05,5.48,39%,2.14,0.1,3.81,6,6.89,1.41,11.6km,1.04,4.85,-,-,-,-,-,-,-
2002124612,Oumar N'Diaye,23,78 kg,181 cm,,-,MTN,Ligue 1 Uber Eats,FC Lorient,"$485,000 p/a",-,30/6/2035,D (RC),D (R),13,"1,144",92%,-,0.05,4.88,0.08,-,0%,0,-,-0.03,0,-,0,0,0,0.63,2.05,81%,1.97,0.16,1.1,4.33,58%,2.52,0.79,11.25,5.51,4.64,0.16,11.9km,1.81,6.29,-,-,-,-,-,-,-
28109888,Angel Gomes,32,58 kg,168 cm,,-,ENG,Ligue 1 Uber Eats,Lille,"$6,591,000 p/a",-,30/6/2034,"M (C), AM (RLC)",AM (R),19,"1,570",85%,0.29,0.22,3.32,0.69,0.4,30%,0.23,8%,-0.53,0.52,0.11,0.92,0.15,0,3.76,2.01,81%,0.46,0,0,2.75,19%,0.52,0.46,7.85,12.67,12.1,2.12,13.4km,3.73,10.61,-,-,-,-,-,-,-
83174762,Vitinha,32,66 kg,172 cm,,-,POR,Ligue 1 Uber Eats,PSG,"$21,485,000 p/a",-,30/6/2034,"DM, M (C)",-,19,"1,438",88%,0.31,0.26,5.7,2.07,1,17%,0.25,13%,-2.38,1,0.25,0.81,0.4,0,4.15,1.63,67%,0.25,0.06,0,2.19,26%,0.56,0.38,7.13,10.26,17.71,1.94,14.3km,2.5,11.45,-,-,-,-,-,-,-
2000127853,Ayman Kari,28,75 kg,179 cm,,Tight groin,FRA,Ligue 1 Uber Eats,Troyes,"$3,599,000 p/a",-,30/6/2035,"DM, M (C)",DM,26,"2,131",88%,0.08,0.1,7.14,0.84,0.38,14%,0.13,6%,-1.06,0.42,0.04,0.51,0.09,1,2.25,2.62,81%,0.68,0.21,0.04,2.58,39%,1.01,0.34,9.84,9.16,7.43,0.76,13.3km,4.22,14.32,-,-,-,-,-,-,-
83174759,Fábio Vieira,32,63 kg,173 cm,,-,POR,Ligue 1 Uber Eats,Lyon,"$3,506,000 p/a",-,30/6/2034,"M (C), AM (RLC)",AM (L),2,298,85%,0.3,0.45,4.83,1.81,0.91,24%,0.3,13%,-0.33,0.91,0.3,1.21,0.4,0,1.5,1.81,67%,0.3,0,0,3.62,33%,1.21,0.91,9.66,10.57,12.08,0.91,14.3km,3.32,12.38,-,-,-,-,-,-,-
83169969,Tiago Djaló,32,84 kg,190 cm,,-,POR,Ligue 1 Uber Eats,Lille,"$4,856,000 p/a",-,30/6/2034,D (RLC),D (RL),18,"1,602",89%,0.11,0.12,6.01,0.67,0.17,36%,0.22,5%,-0.29,0.56,0.06,0.11,0.07,1,2.09,3.31,92%,1.4,0.11,1.07,7.7,69%,5.28,0.56,13.71,7.64,7.3,0.84,12.6km,1.74,6.52,-,-,-,-,-,-,-
83169933,Chiquinho,32,71 kg,179 cm,,-,CPV,Ligue 1 Uber Eats,Clermont,"$2,801,000 p/a",$82K,30/6/2034,M/AM (RL),M (R),7,718,80%,0.13,0.06,2.13,0.38,0.13,6%,0.25,-,-0.85,0.25,-,0.38,0.11,0,0.47,3.01,80%,0.75,0,0,4.39,31%,1.38,0.63,6.89,15.17,13.04,3.76,13.7km,3.13,13.66,-,-,-,-,-,-,-
2000115202,Désiré Doué,27,73 kg,182 cm,,-,FRA,Ligue 1 Uber Eats,Lille,"$3,036,000 p/a",-,30/6/2036,M/AM (C),AM (C),20,"1,573",86%,0.17,0.24,4.01,1.2,0.69,10%,0.06,7%,-0.59,0.74,0.11,0.92,0.15,0,4.17,2.12,77%,0.46,0.06,0.23,3.38,54%,1.83,0.34,9.5,10.99,11.44,3.09,13.5km,3.26,12.3,-,-,-,-,-,-,-
83111598,David Carmo,33,82 kg,196 cm,,-,POR,Ligue 1 Uber Eats,Marseille,"$4,366,000 p/a",-,30/6/2034,"D (C), DM",DM,26,"2,267",94%,-,0,4.76,0.16,-,-,0,5%,-0.35,0.36,0.04,0.08,0.05,2,0.08,1.27,67%,1.31,0.12,0.91,5.92,68%,4.05,0.67,9.53,3.81,5.92,0.12,11.7km,1.35,4.49,-,-,-,-,-,-,-
2000235866,Davis Bautista,27,74 kg,183 cm,,-,ECU,Ligue 1 Uber Eats,EA Guingamp,"$981,000 p/a",-,30/6/2035,D (C),-,21,"1,828",89%,-,0.03,5.46,0.34,0.1,0%,0,-,-0.65,0.25,-,0.1,0.03,1,0.59,1.97,80%,0.74,0.15,0.69,6.11,67%,4.09,0.3,12.16,7.34,7.63,0.25,12.2km,1.67,5.12,-,-,-,-,-,-,-
28121372,Ian Maatsen,30,63 kg,167 cm,,-,NED,Ligue 1 Uber Eats,Strasbourg,"$3,120,000 p/a",-,30/6/2035,"D (LC), WB (L), M (C)",D/M (C),18,"1,634",89%,0.06,0.12,3.91,0.72,0.33,21%,0.44,-,-0.17,0.11,-,0.22,0.01,2,2.1,3.75,85%,1.49,0.28,0.06,2.92,34%,0.99,1.1,13.22,8.81,8.15,1.16,12.8km,3.19,11.68,-,-,-,-,-,-,-
28122192,Sylvester Jasper,31,75 kg,180 cm,,-,BUL,Ligue 1 Uber Eats,Marseille,"$6,531,000 p/a",-,30/6/2034,"AM (RLC), ST (C)","AM (C), ST (C)",4,537,81%,0.34,0.18,4.86,1.17,0.5,14%,0.67,14%,0.11,0.34,0.17,0.5,0.15,0,1.09,3.02,90%,0.34,0,0,4.36,42%,1.84,0.34,7.54,15.42,14.75,1.68,14.4km,4.36,14.25,-,-,-,-,-,-,-
83111501,Thierry Rendall Correia,33,68 kg,179 cm,,-,POR,Ligue 1 Uber Eats,Marseille,"$4,289,000 p/a",$925K,30/6/2033,"D (RL), WB (R)",WB (R),11,"1,311",86%,0.07,0.15,6.38,1.3,0.48,11%,0.41,-,-0.9,0.55,-,0.27,0.06,0,2.13,2.75,82%,1.24,0.14,0.27,5.7,76%,4.32,0.41,14.97,12.77,21.83,1.72,14.1km,3.09,10.85,-,-,-,-,-,-,-
83111433,Diogo Sousa,34,89 kg,199 cm,,-,POR,Ligue 1 Uber Eats,FC Lorient,"$1,458,000 p/a",-,30/6/2033,GK,-,9,810,40%,-,0,1,0,-,-,-,-,0,-,-,-,0,0,0,0.11,33%,12.78,0,0,-,-,-,-,3.56,15.89,0,-,4.5km,0,0,9,23,23,-0.13,2.78,82%,75%
2002126631,Jiří Málek,22,87 kg,194 cm,,-,CZE,Ligue 1 Uber Eats,FC Nantes,"$662,000 p/a",-,30/6/2036,D (RLC),D (RL),5,511,90%,0.18,0.08,7.22,1.06,0.18,0%,0,-,-0.41,0.53,-,0.35,0.07,0,0.46,4.4,100%,1.06,0.18,0.7,6.69,84%,5.64,0.7,13.91,9.33,7.75,0.53,13.2km,2.11,7.4,-,-,-,-,-,-,-
28122325,Joseph Anang,32,72 kg,190 cm,,-,GHA,Ligue 1 Uber Eats,FCSM,"$557,000 p/a",-,30/6/2034,GK,-,22,"1,980",53%,-,0,0.64,0,-,-,-,-,0,-,-,-,0,1,0,0,0%,8.55,0,0,-,-,-,-,4,12.5,0.05,-,6.2km,0,0,19,23,33,0.25,1.14,81%,78%
91194540,Anton Stach,34,85 kg,193 cm,,-,GER,Ligue 1 Uber Eats,Lille,"$3,578,000 p/a",-,30/6/2033,"D (C), DM, M/AM (C)",D/AM (C),1,307,89%,0.29,0.17,7.33,1.47,0.59,-,0,-,-0.12,0.59,-,0.59,0.04,0,0.59,2.93,83%,0.88,0.29,0.59,5.28,50%,2.64,0.88,6.74,8.21,13.78,0.29,15.2km,2.35,8.5,-,-,-,-,-,-,-
83111430,Luís Maximiano,34,83 kg,190 cm,,-,POR,Ligue 1 Uber Eats,Lille,"$3,856,000 p/a",-,30/6/2034,GK,-,17,"1,530",60%,-,0,1.06,0,-,-,-,-,0,-,-,-,0,0,0,0.06,100%,7.24,0.06,0,-,-,-,-,4.35,10.47,0.12,-,6.3km,0,0,9,26,24,0.48,0.71,86%,90%
2002127146,Djuric Bacuna,23,74 kg,180 cm,,-,NED,Ligue 1 Uber Eats,Troyes,"$1,287,000 p/a",-,30/6/2034,"M (L), AM (RLC)",AM (RC),3,799,84%,-,0.09,6.2,0.9,0.34,12%,0.56,-,-1.08,0.45,-,0.23,0.12,0,0.81,1.46,72%,0.56,0,0,6.42,40%,2.59,-,8.9,13.52,18.02,2.14,14.6km,5.07,15.32,-,-,-,-,-,-,-
28127127,Jason Benjamin,24,78 kg,185 cm,,-,ENG,Ligue 1 Uber Eats,FC Nantes,"$5,690,000 p/a",-,30/6/2036,"D (RL), M (R), AM (RC)","D/M (R), AM (C)",20,"1,425",86%,0.19,0.09,5.94,1.52,0.13,10%,0.32,11%,0.17,0.44,0.13,0.76,0.12,0,1.44,2.59,71%,0.57,0.06,0.13,3.79,57%,2.15,0.38,10.99,13.26,12.82,2.02,13.5km,3.54,14.46,-,-,-,-,-,-,-
2002127290,Fabián Calello,23,71 kg,176 cm,,-,ARG,Ligue 1 Uber Eats,Lille,"$661,000 p/a",-,30/6/2035,"DM, M (RC), AM (RL)","DM, M (C), AM (RL)",2,236,90%,-,0.21,1.53,1.91,1.14,10%,0.76,-,-0.04,0.38,-,0.38,0.02,0,0.56,3.05,73%,0.76,0,0,7.25,16%,1.14,0.38,6.1,17.16,12.58,4.19,14.5km,3.81,13.35,-,-,-,-,-,-,-
83105845,Diogo Dalot,33,73 kg,184 cm,,-,POR,Ligue 1 Uber Eats,OGC Nice,"$1,966,000 p/a",-,30/6/2034,"D (RL), WB/AM (R)","D (L), AM (R)",24,"1,982",90%,0.09,0.09,6.04,0.5,0.23,13%,0.23,8%,-0.7,0.5,0.09,0.45,0.09,3,1.93,2.72,79%,0.64,0.14,0.36,5.54,66%,3.68,0.64,11.35,8.04,15.48,0.77,13.2km,2.5,7.22,-,-,-,-,-,-,-
2000131021,Nikos Alibalis,25,75 kg,183 cm,,Tight calf,GRE,Ligue 1 Uber Eats,EA Guingamp,"$1,489,000 p/a",-,30/6/2035,"AM (R), ST (C)",AM (R),21,"1,772",87%,0.05,0.07,0.51,0.61,0.15,0%,0,30%,1.2,1.17,0.56,0.46,0.5,0,1.36,1.88,77%,0.46,0,0,10.46,12%,1.27,0.05,4.72,6.76,7.21,1.27,12.6km,2.59,11.88,-,-,-,-,-,-,-
83103196,M'Bala Nzola,36,79 kg,185 cm,,-,ANG,Ligue 1 Uber Eats,FCSM,"$453,000 p/a",-,30/6/2033,"AM (R), ST (C)",AM (R),5,736,88%,-,0.05,1.1,0.73,0.24,0%,0,21%,1.1,0.98,0.37,0.61,0.23,0,0.42,1.71,88%,0.86,0.12,0,8.8,18%,1.59,-,3.91,6.48,10.03,0.86,13.1km,2.08,7.7,-,-,-,-,-,-,-
2000131036,Rhys Owen,24,86 kg,190 cm,,-,WAL,Ligue 1 Uber Eats,PSG,"$20,153,000 p/a",-,30/6/2037,"D (RC), WB (R)",D/WB (R),22,"2,109",93%,-,0.04,7.55,0.34,0.09,0%,0,4%,-0.66,0.47,0.04,0.17,0.07,0,0.84,1.71,91%,0.68,0.17,0.77,8.62,82%,7.08,0.43,14.94,6.23,6.4,0.55,12.2km,1.92,5.55,-,-,-,-,-,-,-
2002127386,Hernán Morello,23,73 kg,178 cm,,-,ARG,Ligue 1 Uber Eats,FC Nantes,"$412,000 p/a",-,30/6/2035,"D (RL), WB/AM (L)","D (R), AM (L)",1,137,83%,-,0.11,7.88,1.31,-,33%,0.66,-,0,-,-,0,0,0,0.16,3.94,100%,2.63,0,0,1.97,0%,0,1.31,13.14,13.8,11.82,-,14.3km,5.26,10.51,-,-,-,-,-,-,-
2002127445,Daniel Rodriguez,22,75 kg,180 cm,,-,CRC,Ligue 1 Uber Eats,Clermont,"$2,841,000 p/a",-,30/6/2037,D (C),-,18,"1,603",92%,-,0.01,2.41,0.22,-,-,0,-,-0.21,0,-,0.06,0.01,2,0.21,1.4,74%,1.12,0.51,0.62,5.11,63%,3.2,0.67,9.26,3.71,3.37,0.06,11.2km,1.52,3.82,-,-,-,-,-,-,-
2002128203,Javier Viero,23,65 kg,170 cm,,-,ARG,Ligue 1 Uber Eats,RC Lens,"$2,317,000 p/a",-,30/6/2035,"M/AM (L), ST (C)",ST (C),3,292,83%,0.62,0.36,3.08,0.92,1.54,23%,0.62,25%,0.3,0.62,0.31,0.31,0.22,0,1.16,3.08,91%,0.62,0.62,0.31,4.93,6%,0.31,1.23,6.16,14.79,10.79,6.16,14.0km,4.93,19.11,-,-,-,-,-,-,-
28128177,Martin Smetana,24,76 kg,183 cm,,-,CZE,Ligue 1 Uber Eats,OGC Nice,"$3,092,000 p/a",-,30/6/2036,"DM, M (C), AM (LC)","DM, AM (LC)",12,"1,244",87%,0.36,0.2,4.12,1.37,0.65,23%,0.14,3%,-1.19,1.01,0.07,2.17,0.16,0,2.79,1.95,57%,0.29,0,0.22,3.83,58%,2.24,0.22,8.1,10.49,10.27,0.65,13.3km,3.62,12.08,-,-,-,-,-,-,-
2000131484,João Rêgo,27,67 kg,184 cm,,-,POR,Ligue 1 Uber Eats,Marseille,"$11,714,000 p/a",-,30/6/2037,"M (RL), AM (RLC), ST (C)","M (RL), AM (R), ST (C)",21,"1,501",81%,0.3,0.34,1.86,0.96,0.96,28%,0.24,21%,2.71,1.62,0.66,1.32,0.45,0,5.61,2.58,84%,0.42,0,0.06,6.18,37%,2.28,0.3,9.05,14.03,14.75,3.12,13.7km,3.84,15.47,-,-,-,-,-,-,-
78097218,Martín Satriano,31,74 kg,187 cm,,-,URU,Ligue 1 Uber Eats,Reims,"$2,863,000 p/a",-,30/6/2034,ST (C),-,20,"1,629",85%,0.06,0.02,0.66,0.33,0.06,0%,0,11%,-1.34,0.66,0.17,0.33,0.24,0,0.31,1.38,74%,0.44,0,0.33,6.69,59%,3.92,0.11,4.25,8.62,6.19,0.5,11.9km,1.38,6.57,-,-,-,-,-,-,-
92103754,Jamie Leweling,31,85 kg,184 cm,,-,GHA,Ligue 1 Uber Eats,FC Lorient,"$3,858,000 p/a",-,30/6/2034,"M (RL), AM (RLC)","M (L), AM (LC)",18,"1,529",79%,0.18,0.15,3.83,1.18,0.41,12%,0.77,7%,-0.91,0.47,0.06,0.18,0.11,1,2.48,3.53,87%,0.94,0.06,0,4.47,36%,1.59,0.41,8.71,14.07,12.07,2.77,14.0km,4.12,16.54,-,-,-,-,-,-,-
29156436,Flynn Downes,34,78 kg,182 cm,,-,ENG,Ligue 1 Uber Eats,Strasbourg,"$1,443,000 p/a",-,30/6/2034,"DM, M (C)",M (C),18,"1,321",88%,0.14,0.11,5.79,1.09,0.27,0%,0,-,-1.49,0.34,-,1.02,0.1,0,1.67,2.32,74%,1.16,0.07,0.34,4.36,48%,2.11,0.89,9.54,8.38,11.99,1.29,13.4km,2.38,11.24,-,-,-,-,-,-,-
78095389,Facundo Pellistri,31,65 kg,174 cm,,Tight hamstring,URU,Ligue 1 Uber Eats,AS Monaco,"$5,275,000 p/a",-,30/6/2034,"M/AM (R), ST (C)","M (R), ST (C)",22,"1,837",86%,0.2,0.19,3.43,1.27,0.59,24%,0.54,15%,-0.57,0.39,0.2,0.54,0.22,0,3.88,2.74,80%,0.64,0,0,3.77,22%,0.83,0.1,7.01,14.75,12.54,4.21,13.2km,3.92,13.47,-,-,-,-,-,-,-
78094302,Gastón Álvarez,32,71 kg,184 cm,,-,URU,Ligue 1 Uber Eats,Strasbourg,"$914,000 p/a",$850K,30/6/2034,"D (LC), WB (L), DM","WB (L), DM",2,435,90%,-,0.04,3.72,0.21,0.21,0%,0,-,-0.06,0,-,0.21,0.01,0,0.19,3.72,82%,3.31,0.62,0.62,6.21,53%,3.31,1.03,10.14,8.07,9.31,0.21,13.0km,3.1,8.9,-,-,-,-,-,-,-
2000243132,Rhuan Gabriel,26,70 kg,172 cm,,-,BRA,Ligue 1 Uber Eats,Marseille,"$4,698,000 p/a",-,31/12/2034,"DM, M/AM (C)",-,13,"1,118",87%,0.24,0.16,5.88,1.37,0.48,14%,0.16,-,-0.32,0.16,-,0.48,0.03,0,2.03,2.5,72%,0.81,0,0,2.9,47%,1.37,0.32,8.94,9.26,11.43,1.69,13.9km,3.38,11.19,-,-,-,-,-,-,-
91187556,Leandro Barreiro,33,65 kg,174 cm,,-,LUX,Ligue 1 Uber Eats,Lyon,"$5,769,000 p/a",-,30/6/2034,"DM, M (C)",-,13,"1,351",90%,0.2,0.18,8.19,1.53,0.33,50%,0.13,10%,0.35,0.33,0.07,0.53,0.04,1,2.7,2.8,81%,0.4,0.07,0.07,3.2,33%,1.07,0.4,11.32,7.93,8.46,0.6,12.8km,3.46,13.19,-,-,-,-,-,-,-
